x,y
65.82252760535505,72.20614196318206
65.58347376857913,70.89126932815725
82.6879316454507,56.48072251951602
89.45072826719357,62.92459078462829
84.30254344084423,79.44586333402144
79.56375159951315,55.722339631554604
77.66519998721223,81.1345616240419
78.67192907374795,55.64433946018498
65.24444634700801,69.12166953907207
67.78953188792758,60.90234916368202
88.99572436237796,61.89078835102523
67.97607370738862,60.63787680450611
85.13019718985129,57.831365934316416
65.40018174344205,66.77847484833043
78.44454059653069,81.18708726999873
79.6022126555588,55.711774049388005
66.41887909519912,63.22201787941719
89.85341906799887,73.10808126776979
90.54800527880754,66.32523826723602
68.55972075554456,59.87558847563997
72.03527994682378,79.69343903957567
85.25626387724834,78.8127096749143
73.98533880519886,56.30158519481828
85.98277779589739,58.5382769218253
69.92209080343841,78.25737056633461
70.75094501823901,78.92158097997053
69.47603208344376,77.80091256857845
83.13391870668895,80.01039127185832
68.67795493013473,59.76284601150315
67.4848682454179,61.14166929669902
89.39936051094327,16.77733355208558
73.79543914650014,44.9164236329909
76.83040520430539,14.072223304032752
77.7430852775148,13.973391163843967
93.53821682001504,38.88574273785758
69.46881768971184,17.66678826635577
94.28840512571624,37.74046304935916
84.3873760640919,14.355115268005838
72.15398213885419,44.24147648990821
72.56230285419812,15.528127979951282
78.3192380714125,46.09687114419318
92.15543427166085,19.22045140403049
73.86308238407666,15.028471331907307
63.9856922367498,32.37649430843796
89.58213638747208,42.98889314577511
84.05567350951566,45.74227491616665
65.39109432787728,36.9999009946176
90.43546301662079,17.546336176026237
63.9547898955809,32.618375588987554
95.11667686981828,35.66755743096179
82.57491887046443,45.945500077068566
96.19901819476588,30.990084040679974
63.917581209288585,31.977543279572032
74.6628936342923,45.37275209137706
95.58751417525858,34.48282247854216
64.22767532449885,33.91739560419329
65.19205929224378,36.73358904347797
87.04788664462097,44.5503300495934
66.15501977689713,21.53922350289558
68.31719212431528,41.2260836902235
76.83296052001346,37.15516776066162
68.61845432040019,47.410838106419504
75.95907447236381,50.72242300654513
81.24351344940199,41.71077189044565
68.32661207367643,46.75730191600804
76.95499790025298,37.21924213923568
68.14882562840256,41.194094399902625
76.7175555274106,37.088333528165265
71.16724333783857,49.88746235152337
77.65338631651429,50.05300464618637
80.68718127332104,47.25094245476073
69.62514644397507,48.80520830547361
72.00423848099051,37.31779389473995
70.20790811796661,38.38269921848984
72.43440513906094,50.40514041357502
77.2197265685386,37.29716005596117
75.64048283318111,50.774659499647015
76.59747684650685,37.09954038545716
69.64382552981697,48.74828766521153
72.36106617200345,37.158984498471526
75.15623170941798,36.85856629271234
78.43408146921897,37.96698199244636
69.46338722172213,39.01814284337954
81.34823705816292,45.519735321037494
69.6777367515098,38.96670765444152
75.08753590988539,50.83844439617162
78.44861811790162,38.02072592984986
81.5489896511144,44.773848507240416
67.66691480326543,43.20498567542759
77.31957519003528,50.31527713875466
