x,y,color
54.19748764319943,39.959554372031164,ro
48.98043697598452,35.29988140579026,ro
46.18289151286088,17.766901404434506,ro
74.0978957225035,40.03645018830693,bo
49.63621469952668,12.09892973084598,ro
46.53329724455201,16.791612559681404,ro
46.60776726872018,31.159274946267573,ro
82.94048731673048,23.69523734117668,go
52.04568521587407,38.376336890860486,ro
67.82364450443264,42.47786348107408,ro
50.20124696316206,11.392729709371807,ro
67.92702266867201,42.522958762542274,ro
55.26966624531422,7.382016389850175,ro
48.74846671636122,13.219530991877148,ro
66.93400229703744,42.816653335565306,ro
55.36213114218815,7.425106679508978,ro
46.139022218352196,29.86602104430158,ro
58.63379184100839,42.05057729508043,ro
51.20614641120315,10.302527599511043,ro
45.24878117607308,23.779747125386216,ro
56.42890683908847,41.20206159360992,ro
45.13233810402848,24.906011158611335,ro
50.15592783360147,11.237483907878987,ro
46.82014165300565,31.90951364904565,ro
74.86784863452388,37.360384500596176,ro
77.70976465248499,20.844956282223954,go
78.84684933638685,21.993266518246706,ro
72.78543592996255,18.251864631406633,go
76.53613576614276,19.95392949971638,go
61.51415943807892,31.41337246704099,go
77.45686507605912,35.852695873539275,ro
76.0230615416823,19.502428553136788,go
80.6170336433555,25.153129664362172,ro
81.03879414457617,27.632479764641047,ro
80.68167357555123,30.342654151633383,ro
69.14849232125202,37.91689312401849,bo
66.08666711624531,36.81506377356772,go
77.21690888180082,20.231130887908122,go
72.42988805403674,38.04595765661414,ro
79.52750593665647,23.046321338149347,ro
70.09834421629812,37.99464841426379,bo
78.47401483850874,34.86212234841007,ro
73.3356905048792,18.48587613788449,bo
61.218417354325815,29.54781033856839,go
61.23720035993419,29.215487201223358,go
75.71617779932322,36.89442755861218,ro
60.99779298561684,28.89818956004578,go
71.51647735761448,37.9839671681875,bo
80.15074124585985,24.393144590879665,ro
80.99321433009263,27.1907744524926,ro
61.575586718342436,31.486659003593157,go
85.58477915240286,18.84422031381323,bo
97.82178823480507,27.918107220931397,bo
91.1087838482848,42.228424745978614,bo
82.92021677141017,42.80710029147371,bo
98.31985811249774,31.08235430533783,bo
96.87346506466645,24.940435974324238,bo
98.04996935829405,33.63547480163639,bo
84.32204908431815,43.039250306268436,bo
97.97629228283324,34.13719665785777,bo
97.43098194042199,26.2479055399112,bo
95.13391031330475,22.611550063512645,bo
92.31550210215232,20.4763181124791,bo
90.63905379457624,42.27769304666813,bo
84.02941884121029,42.83693344066018,bo
78.97135966380829,20.924290855891055,go
80.70718961297017,42.00765045122406,go
86.34867611246327,43.166006242144526,bo
85.96222953947988,18.650977184686145,bo
93.66191543287894,21.15528018405538,bo
97.34058771094638,26.30320636388572,bo
93.61209325002322,40.65058319089194,bo
91.19922848793233,19.70668652873639,bo
85.08921461948134,43.08083681290679,bo
center,radius,color
"(62.4379835344078, 24.4484320666855)",17.363350947795745,"(1.0, 0.0, 0.0)"
"(73.7557321799155, 30.9451912848984)",11.268530897683581,"(0.0, 0.5019607843137255, 0.0)"
"(82.4038257515443, 30.5680063836106)",14.098571637690274,"(0.0, 0.0, 1.0)"
Initial clusters
"(58.12418739113934, 21.50662660014397, 'kx')",12.51319670555907
"(70.77108535672333, 28.032192167344355, 'kx')",10.016991622320363
"(50.77533330686669, 20.966011106038025, 'kx')",30.989012024453164
