x,y,color
82.0515894940857,89.80198161920111,ro
50.398925099970384,38.88156588709299,go
71.74981365877188,65.04796535449962,ro
79.4031555268208,56.90184986019751,ro
55.426668568713986,54.310545973103515,go
49.568720534638665,18.684898029590073,go
73.0131452077168,63.87871634589447,ro
51.269897945886356,41.4504733454614,go
55.7549998696686,79.42327688467091,bo
86.16024121022346,60.27657826487222,ro
84.50725763773086,61.13282782642213,ro
41.19832181977301,49.32315776182498,go
75.72126671418724,54.49130042468331,ro
86.32656094984772,58.182595523271786,ro
39.9663361698762,26.233121131288758,go
78.55499491025252,56.870864529603566,ro
37.53423653603431,26.29782837978616,go
40.16419219307578,108.52156276665686,bo
29.88365036332769,71.34525501363748,go
67.6855211645522,108.62076472896406,ko
38.13909191067805,108.93694014051064,bo
38.493194783436046,75.30266627269295,go
52.95679783474879,101.41851250659305,ko
53.98599041769562,115.18343760354868,bo
61.53612910298738,122.33464346893109,ko
25.745174302105085,102.28209699349868,bo
51.21738485905098,96.97896607833601,ko
79.7157947322038,86.80061099930268,ro
56.87967227586851,120.67260031780174,bo
49.55033518882911,118.54768565941167,bo
70.52097431337943,121.08547183995711,ko
24.68420573718477,112.8660610662739,bo
53.92004603936092,110.03121590723067,bo
41.36530423800861,108.21068051365818,bo
26.727078041047204,114.57835520528076,bo
41.891221741633125,114.81078416116438,bo
18.165806850425167,88.22651948107456,bo
62.73009831078173,89.90751709299482,ko
68.2512835354447,117.49132237505299,ko
47.06775246381537,60.94543247152407,go
-2.533244935723335,53.38651853451694,go
44.81647878618354,62.78861104962507,bo
40.4425763159022,51.506649049002874,go
-9.92766858874985,52.822668633266225,go
55.49135923271044,60.35598362528526,bo
38.50153046478782,59.365445604717934,go
43.09593062675198,27.308733510987903,go
-3.8311207074969147,41.39801035372446,go
49.02556391387924,34.124730485835656,go
46.09998381896939,57.14934267099606,go
43.15576734527782,16.709302541505068,go
8.082258568869491,83.1909165766921,bo
14.764234145919666,86.94177070459429,bo
45.56042835374174,27.99574950941838,go
1.192584665838389,65.57876772684136,go
65.24805561541304,88.74357869829572,ko
95.66872595457077,99.33552499501536,ko
49.307335058425565,65.18411207530417,bo
69.80796026237228,86.8006644764208,ro
69.12829041988371,84.84433184671462,ro
43.80192947776611,74.58036363386918,bo
65.84887843500454,95.62443542218519,bo
71.3175264623986,83.35745314200805,ko
72.82977173654557,120.33849284718133,ko
77.33153200880265,70.85609559470731,ro
53.259259217159325,78.47854073687512,bo
92.08519493035041,83.54339590359072,ro
62.565813256068765,100.65365027088237,ko
85.4995795143321,106.63107683344606,ko
73.28357703126659,76.44544396396043,ko
76.47722117305041,92.14095244372257,ro
62.31655365848705,83.52558783625194,bo
60.338822820247685,89.23058534569394,ko
82.69562216888423,53.756712845436496,ro
65.00489288176998,108.30958127679634,ko
68.75102210502646,85.10338026395245,ro
88.75532643607332,75.53970806498381,ro
60.72094569153563,85.2040475797036,ko
52.19996744014735,111.65021569392937,bo
64.16588020928647,94.38159173117359,ko
69.22497391835161,85.15238874955006,ro
46.38729450151195,26.097865605021262,go
9.978660563433113,28.08243715505729,go
14.041975367266451,22.126230501340483,go
5.528341818318861,30.606204806936784,go
-6.651480254460745,33.3369723495086,go
-4.048174641601985,33.78877825919776,go
14.813074954091629,21.341041933040472,go
48.52829382546677,20.580540475694228,go
10.89265975889921,29.08055824355925,go
8.999751119713475,67.3639450142355,go
27.004090407695756,16.972161970940533,go
48.33307829929581,48.59897255389342,go
-2.0689451142409165,51.1101113987325,go
13.206041599877894,16.99404673605258,go
center,radius,color
"(78.9936021272754, 76.4882648855233)",13.17775475667521,"(1.0, 0.0, 0.0)"
"(22.4964229325113, 42.6477122996290)",27.003158473694864,"(0.0, 0.5019607843137255, 0.0)"
"(42.2876923108045, 90.0068277353802)",25.277235726423246,"(0.0, 0.0, 1.0)"
"(79.0063755718653, 100.785300313607)",18.31583312862367,"(0.0, 0.0, 0.0)"
Initial clusters
"(50, 75, 'kx')",10
"(90, 90, 'kx')",10
"(70, 70, 'kx')",10
"(40, 40, 'kx')",10
