x,y,color
69.1347973950773,11.96095139835889,ro
67.4172360404721,20.280688115261867,ro
60.42168622513336,16.213183570085793,ro
69.6986081129202,12.643518783098326,ro
67.3985161078067,10.803096127869711,ro
68.97660853479925,11.806915292335082,ro
61.99400644695841,19.275513664382057,ro
60.68139137371118,17.280814700188376,ro
63.67250248712028,20.323819265044033,ro
60.5752584496564,16.95234519099746,ro
61.12029389842672,18.198819987804526,ro
66.45318997563574,20.566301865591655,ro
67.8305713433866,11.000756032811669,ro
68.1391077487001,19.917966568606825,ro
64.57712610204364,10.515697582326592,ro
68.62045886533424,11.504025875376449,ro
38.92648445670221,20.389241142218943,go
38.05482864257657,25.487793426414434,go
14.749345557568875,24.088993976438292,go
14.693222711284319,23.871090978591074,go
38.846810394593554,19.419910750504613,go
30.46351015945697,9.219747596562238,bo
15.687466632741563,26.525492413225457,go
25.04728185961137,33.11157524338585,ko
36.6285107513021,28.086871482956173,go
36.94894085776886,14.20512927231077,go
18.906248086831347,11.339314666360336,go
24.225153242076974,32.97614531145395,ko
21.118766014446237,9.91467525205666,bo
26.017209821828903,8.62432020517285,bo
23.691611518167345,32.85719828099695,ko
30.274921835785477,32.663570581755934,ko
31.00159176571083,32.41335548467924,ko
18.181821818926352,29.850673596003332,ko
35.91570503714508,28.987716025034693,go
27.43893718268915,33.18811585346616,ko
97.10003992920065,9.04834597174352,co
91.72891410671339,4.36674637987731,co
94.25359143195621,5.179976739984338,co
85.09220910002006,10.02106808058288,ro
94.58366131552725,5.388381013782738,co
85.12575598044498,11.189514338215735,ro
95.45097323729938,6.100567793609958,co
93.85657911371084,15.896503457654735,co
94.88966405063223,15.252883868546459,co
96.74814379323641,7.989354177799208,co
89.88640622378423,16.385158562984515,ro
95.44399224624814,14.768945915179074,co
96.07427830144407,6.821799652583169,co
96.78271924156493,12.79269581190663,co
95.89865110364828,14.268082285580336,co
86.99479531129047,14.8664856158175,ro
91.5987660122059,16.506491090417228,co
86.04817606777237,7.133981400841389,ro
85.0802542230207,10.280090613434876,ro
51.15943801117409,-11.666085354993186,bo
58.48493850827671,-13.246603432389755,co
42.73714982908742,15.966129200984918,co
63.28048811028324,24.194352203578198,ro
56.41415545491612,-13.104323779066618,co
39.906839005033056,3.3434491726367095,co
41.871568730043535,-2.9683924837094295,co
59.16806907891421,24.7379995724134,ro
47.837896880411236,21.29581218283198,co
55.27296283526133,-12.927569596891008,co
42.98256640930746,-4.846702621175803,co
51.05943425358592,-11.622152035794468,bo
77.13545480644659,10.521319182419383,ro
77.4888755191478,2.63699466752682,ro
36.259800583095576,15.530952840756306,go
21.48530247232523,2.859705334832782,go
29.019483218566446,3.5381676021564914,go
24.306520533750106,2.5450959527428427,go
35.37734289978301,19.230432385521247,go
15.782215096360876,5.9882981741888575,go
25.690324607013846,26.595948398347165,go
33.809505734837636,7.279141647341786,go
19.239462448259957,3.622261965654282,bo
18.398820910737086,4.043687755495521,bo
31.7961022202757,5.215089147628612,go
12.169784352174018,14.000204855001412,go
16.832878047218742,5.07269029717161,go
31.362155541355754,24.348640124444483,ko
34.187689318036135,21.428485195201887,ko
14.133372958386902,7.992158974739346,go
33.766075417370914,7.22274073747274,go
28.832806685592125,3.4592107589339225,go
32.07041548091947,23.787307110369213,ko
36.07457203906432,12.320899989941152,bo
107.7425023357251,58.22580025880478,mo
84.93643211117065,53.862192124827175,mo
95.19735324922412,59.95801576376327,mo
111.38531325609489,27.778147851727766,mo
81.9992618566372,49.16964929648642,mo
89.13231694294957,26.00481119227792,mo
98.63235467716777,60.361005337775424,mo
110.91497388843467,56.116797304857855,mo
93.41345853068212,24.00947009452333,mo
92.86955257620149,24.192357077067246,mo
113.41841485956056,29.875216208844265,mo
83.75578039509487,31.16419174696141,mo
84.40147103928102,30.285685381008786,mo
117.1233492935011,37.17200373713468,mo
85.59812599515531,54.59421395415104,mo
85.51350489659757,54.5048557401482,mo
104.468757807086,23.926229061247092,mo
107.75804879186953,25.276505956956285,mo
81.87231893228383,34.623617049971166,mo
80.47099407689814,40.994264204737576,mo
center,radius,color
"(75.6696949388925, 18.7953619233115)",12.551835252490958,"(1.0, 0.0, 0.0)"
"(25.5021622099748, 16.8834229049796)",13.362283961685403,"(0.0, 0.5019607843137255, 0.0)"
"(33.4594844788030, -6.52779334795954)",18.186219047860295,"(0.0, 0.0, 1.0)"
"(25.7549913905620, 25.7299084235115)",7.778225857609413,"(0.0, 0.0, 0.0)"
"(68.2324137082270, 10.1745233281676)",26.660936591693847,"(0.0, 1.0, 1.0)"
"(99.0749769856986, 41.7470598442327)",18.61920732322005,"(1.0, 0.0, 1.0)"
Initial clusters
"(90.77573873666971, 32.104924805567, 'kx')",24.261829208247743
"(37.14690674176715, 3.2455720500265794, 'kx')",15.1138188989487
"(12.066474106337555, 31.253224758599618, 'kx')",8.016272985811238
"(70.48601593279653, 17.420967153984257, 'kx')",23.33225053057673
"(91.94327950218235, 38.60290985398095, 'kx')",11.574683433737485
"(27.297376796977957, 44.385905089889455, 'kx')",26.938923094948944
