x,y
82.0515894940857,89.80198161920111
50.398925099970384,38.88156588709299
71.74981365877188,65.04796535449962
79.4031555268208,56.90184986019751
55.426668568713986,54.310545973103515
83.37278581799012,35.32377283772202
49.568720534638665,18.684898029590073
70.84944855775986,53.02427491278641
73.0131452077168,63.87871634589447
71.18630233411083,53.89888354417921
51.269897945886356,41.4504733454614
111.91697446074662,53.932278274837714
55.7549998696686,79.42327688467091
62.405923084829766,47.53814788378202
63.680769951598435,51.92566770433337
96.7441863657056,32.721341751023715
69.95710432588177,46.047460261676946
86.16024121022346,60.27657826487222
65.83546169692804,55.73346757257751
71.22506958220465,53.8843298764822
84.50725763773086,61.13282782642213
69.260208801412,30.80770207505002
41.19832181977301,49.32315776182498
75.72126671418724,54.49130042468331
71.73690978600312,53.787867609997086
63.0783029100321,10.858410082102516
86.32656094984772,58.182595523271786
39.9663361698762,26.233121131288758
78.55499491025252,56.870864529603566
37.53423653603431,26.29782837978616
40.16419219307578,108.52156276665686
48.54305082163407,96.83079012735509
29.88365036332769,71.34525501363748
67.6855211645522,108.62076472896406
38.13909191067805,108.93694014051064
38.493194783436046,75.30266627269295
40.182843521028445,80.57598613777114
47.89510512682019,86.03255246157201
52.95679783474879,101.41851250659305
34.54315720245759,94.03042965638029
53.98599041769562,115.18343760354868
61.53612910298738,122.33464346893109
25.745174302105085,102.28209699349868
46.789679138311755,103.04239039790286
51.21738485905098,96.97896607833601
79.7157947322038,86.80061099930268
30.051985683122552,83.23242351404873
56.87967227586851,120.67260031780174
49.55033518882911,118.54768565941167
46.27288123533873,126.03613124141268
70.52097431337943,121.08547183995711
36.59548846258519,89.8000904578853
24.68420573718477,112.8660610662739
53.92004603936092,110.03121590723067
41.36530423800861,108.21068051365818
26.727078041047204,114.57835520528076
41.891221741633125,114.81078416116438
18.165806850425167,88.22651948107456
62.73009831078173,89.90751709299482
68.2512835354447,117.49132237505299
47.06775246381537,60.94543247152407
10.035548839488403,36.30989233794529
-2.533244935723335,53.38651853451694
27.83912012140976,47.99924034560917
44.81647878618354,62.78861104962507
22.527492482114575,34.0420688282195
34.59957925876278,46.07887261772008
36.57304466627278,41.57145455082066
40.4425763159022,51.506649049002874
15.879555797093705,44.04878957882127
63.279719298268205,42.812354688282966
-9.92766858874985,52.822668633266225
30.4107988987857,54.14533865965192
23.676657613148556,48.14933264350318
29.93096838413981,55.085671360108954
55.49135923271044,60.35598362528526
38.50153046478782,59.365445604717934
43.09593062675198,27.308733510987903
-3.8311207074969147,41.39801035372446
-0.2676663726531814,78.19773130777055
46.79157839818656,89.92927028802069
49.02556391387924,34.124730485835656
46.09998381896939,57.14934267099606
43.15576734527782,16.709302541505068
25.41269473668605,39.405924072802414
8.082258568869491,83.1909165766921
14.764234145919666,86.94177070459429
45.56042835374174,27.99574950941838
1.192584665838389,65.57876772684136
23.75460058101548,43.160412141225386
65.24805561541304,88.74357869829572
95.66872595457077,99.33552499501536
49.307335058425565,65.18411207530417
69.80796026237228,86.8006644764208
69.12829041988371,84.84433184671462
75.47770635977575,106.5282922017328
43.80192947776611,74.58036363386918
65.84887843500454,95.62443542218519
71.3175264623986,83.35745314200805
72.82977173654557,120.33849284718133
77.33153200880265,70.85609559470731
53.259259217159325,78.47854073687512
75.86266107553574,106.85146124217555
92.08519493035041,83.54339590359072
62.565813256068765,100.65365027088237
85.4995795143321,106.63107683344606
37.29533118886164,82.89392430884831
73.28357703126659,76.44544396396043
76.47722117305041,92.14095244372257
62.31655365848705,83.52558783625194
60.338822820247685,89.23058534569394
82.69562216888423,53.756712845436496
65.00489288176998,108.30958127679634
68.75102210502646,85.10338026395245
88.75532643607332,75.53970806498381
45.63763108749049,85.43076555319016
60.72094569153563,85.2040475797036
52.19996744014735,111.65021569392937
64.16588020928647,94.38159173117359
69.22497391835161,85.15238874955006
28.1603679516221,41.87779053010761
14.443891573270045,34.30349599201147
6.507783332418917,38.2699835240735
-6.687577148549851,4.700062023311187
46.38729450151195,26.097865605021262
23.642632558086255,27.88949412469246
9.978660563433113,28.08243715505729
7.8321318018823165,34.98966823511465
7.905988099049664,36.45534398537456
14.041975367266451,22.126230501340483
9.022367940286864,33.22735153757404
-19.938245760688652,47.73305686511617
5.528341818318861,30.606204806936784
-6.651480254460745,33.3369723495086
-4.048174641601985,33.78877825919776
14.813074954091629,21.341041933040472
-4.028352804855194,-1.715605929352975
13.157815109706531,43.07371697773305
48.52829382546677,20.580540475694228
9.718167337158746,43.674796145996254
10.89265975889921,29.08055824355925
8.999751119713475,67.3639450142355
27.887162615050528,30.863007523926367
27.004090407695756,16.972161970940533
48.33307829929581,48.59897255389342
-19.628539105363785,54.781666673800245
18.70866799829356,45.18391476450942
-2.0689451142409165,51.1101113987325
13.206041599877894,16.99404673605258
34.01643154950307,42.25142989836247
