x,y
32.83831992252814,88.07033347321041
17.604323751078482,83.61760005450176
28.708488748016975,68.07789777071629
24.120885297751656,68.48107035933852
33.95026097572007,70.2814537746042
19.043202169508596,85.79761514683628
37.032440426495725,74.1072764796494
32.698098355428016,88.13915437945502
21.73381689210509,88.05594316670677
34.044405494472876,87.21340436001624
38.06843159528821,78.11164002690703
36.2461372974511,84.80682475305512
17.830208909001097,84.02050790276094
35.08596276217557,71.34760358563032
37.7123519740734,81.61085426230207
17.83865781599369,84.02744828754659
28.43965773915217,89.53194567755693
26.544230103236483,89.56205091417976
32.530906755956785,69.35778411772492
23.789158218753737,89.00656590414404
35.57656197638872,71.85219262527612
18.523830612369586,72.49462203467925
25.432619254177663,68.15029706680802
17.695027563042593,83.76408215760571
37.58287034019052,82.08701968559195
16.969799978935225,82.00446526719257
21.50863954216835,69.64975312041798
35.31705466410919,71.59014717680147
38.08666027823239,78.46729348295014
28.72857423972151,89.49121032102386
77.24808129364813,17.43363910498609
81.05616261933336,20.232332906239037
76.74651291215488,20.418558793682212
76.7225685500356,18.11177312952634
80.39420624483675,17.377991882512603
79.7232084915343,21.493038309620253
76.95046198400897,20.721977960677204
79.92335139420933,21.417055882625807
77.10043751988586,20.898353546465447
77.15258325806796,20.965759818436336
78.4094989955424,16.855206832615707
76.9663216380822,20.764784262303728
80.70205583856249,17.685530822405212
80.51130438529513,17.491510100312446
78.62270662517413,21.63495359693036
76.49007479187735,19.774157233723077
79.74513532167059,16.99485858978713
77.99142227847068,21.4886221778609
76.43915522253505,19.467547959335302
81.24524366929492,18.814153015522738
81.05551267810858,20.25931034050918
76.55563640774224,20.01846848302086
78.86058722226169,21.655427168257805
80.71329187996942,20.778603436535132
76.81730295761503,17.939063069750613
76.44819309009547,18.952002924693286
76.45885899996881,18.935889598969634
79.3435440745876,21.61989326159684
79.42690282877977,16.87121520672436
77.16386319067469,20.983697457048038
87.7502749990452,99.24138980571206
91.84934162589383,93.24551731740937
86.55053843444414,97.14731034429154
87.26077856322391,98.71853066950648
88.70372610170676,93.1081683680443
88.85893217263725,99.88862606349736
92.30459256992543,93.55526019104647
89.8397225215334,92.82695057338287
91.93850147021408,93.31548603348526
93.5418620452752,95.22441269645705
93.38583710567238,98.03852717414779
89.20964405218893,92.92159861248179
88.66233218928133,93.11517257895623
87.81394932832542,99.28449982915389
93.29393731900036,94.66501507643181
88.87523190826491,99.89741087620433
91.8237464035852,99.66798626162064
92.72073763933626,93.90710997377094
86.52028128976455,97.14116484256766
86.92449744283806,94.67914233595023
86.99591521056612,98.35441197377365
90.69578922653467,100.04087182574578
86.84012099671689,94.86848097900727
86.78803623199168,94.98410559427948
91.0107143947102,92.914019071364
91.64647736065695,99.75265051483842
89.75458945583387,92.84215229850791
91.68534384289389,93.17744367609046
89.91549659476988,100.08797736872853
91.775011451163,99.68875479370591
