x,y,color
15.458745964687015,82.47552762019684,ro
4.181650035917426,57.33156180997518,ro
91.99186538392233,47.96810430948852,go
92.9515109265731,44.948053308938796,go
92.75776860646768,44.93064932571722,go
90.83884822804244,45.16698935522611,go
91.09973582750591,45.03704766982116,go
90.43373407087947,45.849737283201144,go
93.38898878329249,47.302909628178604,go
92.20005846213107,47.94007238623568,go
92.4422209598886,44.69587018556269,go
93.60938447681207,46.92358513535525,go
93.49223186843211,47.10956003721352,go
91.33243572077421,44.793057326012246,go
92.5566235520415,47.87939549344386,go
93.62048220325181,46.88795256933497,go
90.49059273979087,45.795233106649015,go
90.93104091433823,47.52825760833218,go
93.61422813287832,46.14853157909922,go
92.88642776532048,44.91885184149552,go
90.36442626501022,46.250474098852244,go
93.68634744384958,46.63990097599799,go
90.5149046210411,46.998112911423135,go
92.74550922204595,47.88485036636323,go
92.60282038011219,47.88964171875554,go
90.71786603498211,45.271780711150306,go
93.3138693154008,45.34796583339777,go
93.10334464679636,45.06966212977193,go
93.6134684506637,46.14223444128211,go
91.97057046961875,44.73745935171915,go
93.60486911028244,46.806325623253755,go
90.530043442858,45.668057146845776,go
97.10839142716064,19.09700324541972,go
97.74961073187737,27.702320046071957,go
71.23532068524949,16.947377517104442,go
81.9871583361757,38.74466279914802,ro
71.26827032117573,16.951507130303398,go
72.50557198411951,15.151195106798186,go
75.55332432236335,12.36427658678709,go
69.17438687587952,25.40973337025775,go
72.3309375622681,15.344160674776893,go
69.2377145873253,25.784962692549712,go
98.10600076473796,24.94061282595465,go
97.36244692155596,29.219893910412605,go
73.96496524890705,13.626132682165823,go
69.32317560801408,22.6838899841395,go
97.97268868994377,22.14189480786019,go
96.59501454545352,17.765843078402625,go
74.68420702096493,13.030334181801312,go
center,radius,color
"(41.7424004518955, 50.8449165890458)",40.39891944138286,"(1.0, 0.0, 0.0)"
"(83.2665170113251, 30.7658523440948)",17.072470420757877,"(0.0, 0.5019607843137255, 0.0)"
Initial clusters
"(75.06202100279631, 89.53415383636035)",13.275748454930115
"(69.4725703899829, 27.982769326880053)",25.712874430912166
"(49.097606703615305, 33.61388681274319)",24.085880594460974
